"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7","processor -> Test 13 (index: 13)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webengage/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","webengage destination","",""
"","13","processor -> Test 2 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/twitter_ads/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","twitter_ads destination","",""
"","7","{""description"": ""group creation"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""close_crm"", ""output"": [Object], ""version"": ""v1""} -> group creation (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/close_crm/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","close_crm source","",""
"","9","processor -> Test 2 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads destination","",""
"","16","processor -> Test 22 (index: 22)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","13","processor -> Test 2 (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/zapier/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","zapier destination","",""
"","7","{""description"": ""missing userId for all the requests in a batch"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""auth0"", ""output"": [Object], ""version"": ""v0""} -> missing userId for all the requests in a batch (sourceTransformV2Flag: true) (index: 9)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/auth0/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","auth0 source","",""
"","6","{""description"": ""test-22"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-22 (sourceTransformV2Flag: true) (index: 45)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","19","processor -> Test case for handling a missing tune event for a given event name (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tune/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tune destination","",""
"","18","processor -> Test 1: Containing SHA256 traits only (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_audience/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_audience destination","",""
"","16","processor -> Test 41 -> V2 -> One of standard event (index: 41)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","6","{""description"": ""users.messages.pushnotification.Send event"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""version"": ""v1""} -> users.messages.pushnotification.Send event (sourceTransformV2Flag: true) (index: 7)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","5","getAirshipTimestamp - should return the same timestamp","Airship utils - getAirshipTimestamp","Tue Feb 11 14:22:42 GMT 2025","passed","Tue Feb 11 14:22:42 GMT 2025","","","",""
"","6","{""description"": ""users.messages.pushnotification.Send event"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""version"": ""v1""} -> users.messages.pushnotification.Send event (sourceTransformV2Flag: false) (index: 14)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","9","{""description"": ""test-8"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-8 (sourceTransformV2Flag: true) (index: 17)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","6","{""description"": ""test-4"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-4 (sourceTransformV2Flag: true) (index: 9)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","6","{""description"": ""test-20"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""customerio"", ""output"": [Object], ""version"": ""v0""} -> test-20 (sourceTransformV2Flag: false) (index: 40)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/customerio/data.ts Tests","Tue Feb 11 14:24:09 GMT 2025","passed","Tue Feb 11 14:24:09 GMT 2025","","customerio source","",""
"","6","features upgradedToSourceTransformV2 to be boolean","features tests","Tue Feb 11 14:22:41 GMT 2025","passed","Tue Feb 11 14:22:41 GMT 2025","","","",""
"","8","processor -> Test 9 (index: 10)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/webhook/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","webhook destination","",""
"","6","{""description"": ""test-0"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""signl4"", ""output"": [Object], ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: true) (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/signl4/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","signl4 source","",""
"","20","processor -> Test 3 (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads destination","",""
"","10","{""description"": ""Batch of events"", ""input"": [Object], ""module"": ""source"", ""name"": ""moengage"", ""output"": [Object], ""overrideReceivedAt"": true, ""overrideRequestIP"": true, ""version"": ""v0""} -> Batch of events (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/moengage/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","moengage source","",""
"","14","{""description"": ""test-7"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-7 (sourceTransformV2Flag: false) (index: 14)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","19","{""description"": ""event mapping done in UI"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""skipGo"": ""Custom source config"", ""version"": ""v1""} -> event mapping done in UI (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","12","{""description"": ""users.messages.email.Open event"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""braze"", ""output"": [Object], ""version"": ""v1""} -> users.messages.email.Open event (sourceTransformV2Flag: true) (index: 17)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/braze/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","braze source","",""
"","11","{""description"": ""Refiner webhook response"", ""input"": [Object], ""module"": ""source"", ""name"": ""refiner"", ""output"": [Object], ""version"": ""v0""} -> Refiner webhook response (sourceTransformV2Flag: false) (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/refiner/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","refiner source","",""
"","8","{""description"": ""No Query Parameters"", ""input"": [Object], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""skipGo"": ""not possible"", ""version"": ""v1""} -> No Query Parameters (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","21","processor -> Failed identify event with Price passed as string (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yandex_metrica_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yandex_metrica_offline_events destination","",""
"","7","processor -> Verifies that a Product Clicked event with all necessary properties is successfully processed and mapped correctly by Topsort. (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/topsort/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","topsort destination","",""
"","18","router -> Unsupported Message Type (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/woopra/router/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","woopra destination","",""
"","12","{""description"": ""test-21"", ""input"": [Object], ""module"": ""source"", ""name"": ""iterable"", ""output"": [Object], ""overrideReceivedAt"": true, ""version"": ""v0""} -> test-21 (sourceTransformV2Flag: false) (index: 42)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/iterable/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","iterable source","",""
"","44","{""description"": ""test-0"", ""input"": [Object], ""module"": ""source"", ""name"": ""mailmodo"", ""output"": [Object], ""version"": ""v0""} -> test-0 (sourceTransformV2Flag: false) (index: 0)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/mailmodo/data.ts Tests","Tue Feb 11 14:24:08 GMT 2025","passed","Tue Feb 11 14:24:08 GMT 2025","","mailmodo source","",""
"","9","processor -> All traits are present with hash disabled for the audience with delete operation (index: 1)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/x_audience/processor/data.ts Tests","Tue Feb 11 14:24:12 GMT 2025","passed","Tue Feb 11 14:24:12 GMT 2025","","x_audience destination","",""
"","7","{""description"": ""Refiner webhook response"", ""input"": [Object], ""module"": ""source"", ""name"": ""refiner"", ""output"": [Object], ""version"": ""v0""} -> Refiner webhook response (sourceTransformV2Flag: true) (index: 3)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/refiner/data.ts Tests","Tue Feb 11 14:24:07 GMT 2025","passed","Tue Feb 11 14:24:07 GMT 2025","","refiner source","",""
"","13","processor -> Test 5 (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/vero/processor/data.ts Tests","Tue Feb 11 14:24:13 GMT 2025","passed","Tue Feb 11 14:24:13 GMT 2025","","vero destination","",""
"","7","successful transformation at router","Destination controller tests","Tue Feb 11 14:22:43 GMT 2025","passed","Tue Feb 11 14:22:43 GMT 2025","","Destination router transform tests","",""
"","23","dataDelivery -> Test 5 (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads/dataDelivery/data.ts Tests","Tue Feb 11 14:24:15 GMT 2025","passed","Tue Feb 11 14:24:15 GMT 2025","","tiktok_ads destination","",""
"","6","{""description"": ""test-7"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-7 (sourceTransformV2Flag: false) (index: 14)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
"","12","processor -> Test 5 (index: 5)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/tiktok_ads_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:14 GMT 2025","passed","Tue Feb 11 14:24:14 GMT 2025","","tiktok_ads_offline_events destination","",""
"","16","{""description"": ""Track Call -> Order Partially Fulfilled event"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""shopify"", ""output"": [Object], ""version"": ""v1""} -> Track Call -> Order Partially Fulfilled event (sourceTransformV2Flag: true) (index: 17)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/shopify/data.ts Tests","Tue Feb 11 14:24:06 GMT 2025","passed","Tue Feb 11 14:24:06 GMT 2025","","shopify source","",""
"","7","processor -> Successful identify event with UserId identifier type (index: 2)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/destinations/yandex_metrica_offline_events/processor/data.ts Tests","Tue Feb 11 14:24:11 GMT 2025","passed","Tue Feb 11 14:24:11 GMT 2025","","yandex_metrica_offline_events destination","",""
"","6","{""description"": ""test-9"", ""input"": [Object], ""mockFns"": [Function mockFns], ""module"": ""source"", ""name"": ""canny"", ""output"": [Object], ""version"": ""v0""} -> test-9 (sourceTransformV2Flag: false) (index: 18)","/home/runner/work/rudder-transformer/rudder-transformer/test/integrations/sources/canny/data.ts Tests","Tue Feb 11 14:24:10 GMT 2025","passed","Tue Feb 11 14:24:10 GMT 2025","","canny source","",""
